id	scatter_idx	chrom	start	end	scatter_length
scaff_group_017c	scat_0001	Scaffold_6282__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6283__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6284__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6285__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6286__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6287__1_contigs__length_1537	1	1538	700884
scaff_group_017c	scat_0001	Scaffold_6288__1_contigs__length_1536	1	1537	700884
scaff_group_017c	scat_0001	Scaffold_6289__1_contigs__length_1536	1	1537	700884
scaff_group_017c	scat_0001	Scaffold_6290__1_contigs__length_1536	1	1537	700884
scaff_group_017c	scat_0001	Scaffold_6291__1_contigs__length_1536	1	1537	700884
scaff_group_017c	scat_0001	Scaffold_6292__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6293__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6294__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6295__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6296__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6297__1_contigs__length_1535	1	1536	700884
scaff_group_017c	scat_0001	Scaffold_6298__1_contigs__length_1534	1	1535	700884
scaff_group_017c	scat_0001	Scaffold_6299__1_contigs__length_1534	1	1535	700884
scaff_group_017c	scat_0001	Scaffold_6300__1_contigs__length_1534	1	1535	700884
scaff_group_017c	scat_0001	Scaffold_6301__1_contigs__length_1534	1	1535	700884
scaff_group_017c	scat_0001	Scaffold_6302__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6303__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6304__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6305__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6306__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6307__1_contigs__length_1533	1	1534	700884
scaff_group_017c	scat_0001	Scaffold_6308__1_contigs__length_1532	1	1533	700884
scaff_group_017c	scat_0001	Scaffold_6309__1_contigs__length_1532	1	1533	700884
scaff_group_017c	scat_0001	Scaffold_6310__1_contigs__length_1532	1	1533	700884
scaff_group_017c	scat_0001	Scaffold_6311__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6312__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6313__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6314__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6315__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6316__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6317__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6318__1_contigs__length_1531	1	1532	700884
scaff_group_017c	scat_0001	Scaffold_6319__1_contigs__length_1530	1	1531	700884
scaff_group_017c	scat_0001	Scaffold_6320__1_contigs__length_1530	1	1531	700884
scaff_group_017c	scat_0001	Scaffold_6321__1_contigs__length_1530	1	1531	700884
scaff_group_017c	scat_0001	Scaffold_6322__1_contigs__length_1530	1	1531	700884
scaff_group_017c	scat_0001	Scaffold_6323__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6324__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6325__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6326__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6327__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6328__1_contigs__length_1529	1	1530	700884
scaff_group_017c	scat_0001	Scaffold_6329__1_contigs__length_1528	1	1529	700884
scaff_group_017c	scat_0001	Scaffold_6330__1_contigs__length_1528	1	1529	700884
scaff_group_017c	scat_0001	Scaffold_6331__1_contigs__length_1528	1	1529	700884
scaff_group_017c	scat_0001	Scaffold_6332__1_contigs__length_1528	1	1529	700884
scaff_group_017c	scat_0001	Scaffold_6333__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6334__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6335__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6336__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6337__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6338__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6339__1_contigs__length_1527	1	1528	700884
scaff_group_017c	scat_0001	Scaffold_6340__1_contigs__length_1526	1	1527	700884
scaff_group_017c	scat_0001	Scaffold_6341__1_contigs__length_1526	1	1527	700884
scaff_group_017c	scat_0001	Scaffold_6342__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6343__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6344__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6345__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6346__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6347__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6348__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6349__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6350__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6351__1_contigs__length_1525	1	1526	700884
scaff_group_017c	scat_0001	Scaffold_6352__1_contigs__length_1524	1	1525	700884
scaff_group_017c	scat_0001	Scaffold_6353__1_contigs__length_1524	1	1525	700884
scaff_group_017c	scat_0001	Scaffold_6354__1_contigs__length_1524	1	1525	700884
scaff_group_017c	scat_0001	Scaffold_6355__1_contigs__length_1524	1	1525	700884
scaff_group_017c	scat_0001	Scaffold_6356__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6357__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6358__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6359__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6360__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6361__1_contigs__length_1523	1	1524	700884
scaff_group_017c	scat_0001	Scaffold_6362__1_contigs__length_1522	1	1523	700884
scaff_group_017c	scat_0001	Scaffold_6363__1_contigs__length_1522	1	1523	700884
scaff_group_017c	scat_0001	Scaffold_6364__1_contigs__length_1522	1	1523	700884
scaff_group_017c	scat_0001	Scaffold_6365__1_contigs__length_1521	1	1522	700884
scaff_group_017c	scat_0001	Scaffold_6366__1_contigs__length_1521	1	1522	700884
scaff_group_017c	scat_0001	Scaffold_6367__1_contigs__length_1521	1	1522	700884
scaff_group_017c	scat_0001	Scaffold_6368__1_contigs__length_1521	1	1522	700884
scaff_group_017c	scat_0001	Scaffold_6369__1_contigs__length_1520	1	1521	700884
scaff_group_017c	scat_0001	Scaffold_6370__1_contigs__length_1520	1	1521	700884
scaff_group_017c	scat_0001	Scaffold_6371__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6372__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6373__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6374__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6375__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6376__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6377__1_contigs__length_1519	1	1520	700884
scaff_group_017c	scat_0001	Scaffold_6378__1_contigs__length_1518	1	1519	700884
scaff_group_017c	scat_0001	Scaffold_6379__1_contigs__length_1518	1	1519	700884
scaff_group_017c	scat_0001	Scaffold_6380__1_contigs__length_1518	1	1519	700884
scaff_group_017c	scat_0001	Scaffold_6381__1_contigs__length_1517	1	1518	700884
scaff_group_017c	scat_0001	Scaffold_6382__1_contigs__length_1517	1	1518	700884
scaff_group_017c	scat_0001	Scaffold_6383__1_contigs__length_1517	1	1518	700884
scaff_group_017c	scat_0001	Scaffold_6384__1_contigs__length_1517	1	1518	700884
scaff_group_017c	scat_0001	Scaffold_6385__1_contigs__length_1517	1	1518	700884
scaff_group_017c	scat_0001	Scaffold_6386__1_contigs__length_1516	1	1517	700884
scaff_group_017c	scat_0001	Scaffold_6387__1_contigs__length_1516	1	1517	700884
scaff_group_017c	scat_0001	Scaffold_6388__1_contigs__length_1516	1	1517	700884
scaff_group_017c	scat_0001	Scaffold_6389__1_contigs__length_1516	1	1517	700884
scaff_group_017c	scat_0001	Scaffold_6390__1_contigs__length_1515	1	1516	700884
scaff_group_017c	scat_0001	Scaffold_6391__1_contigs__length_1515	1	1516	700884
scaff_group_017c	scat_0001	Scaffold_6392__1_contigs__length_1514	1	1515	700884
scaff_group_017c	scat_0001	Scaffold_6393__1_contigs__length_1514	1	1515	700884
scaff_group_017c	scat_0001	Scaffold_6394__1_contigs__length_1514	1	1515	700884
scaff_group_017c	scat_0001	Scaffold_6395__1_contigs__length_1514	1	1515	700884
scaff_group_017c	scat_0001	Scaffold_6396__1_contigs__length_1514	1	1515	700884
scaff_group_017c	scat_0001	Scaffold_6397__1_contigs__length_1513	1	1514	700884
scaff_group_017c	scat_0001	Scaffold_6398__1_contigs__length_1513	1	1514	700884
scaff_group_017c	scat_0001	Scaffold_6399__1_contigs__length_1513	1	1514	700884
scaff_group_017c	scat_0001	Scaffold_6400__1_contigs__length_1512	1	1513	700884
scaff_group_017c	scat_0001	Scaffold_6401__1_contigs__length_1512	1	1513	700884
scaff_group_017c	scat_0001	Scaffold_6402__1_contigs__length_1512	1	1513	700884
scaff_group_017c	scat_0001	Scaffold_6403__1_contigs__length_1511	1	1512	700884
scaff_group_017c	scat_0001	Scaffold_6404__1_contigs__length_1511	1	1512	700884
scaff_group_017c	scat_0001	Scaffold_6405__1_contigs__length_1511	1	1512	700884
scaff_group_017c	scat_0001	Scaffold_6406__1_contigs__length_1511	1	1512	700884
scaff_group_017c	scat_0001	Scaffold_6407__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6408__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6409__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6410__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6411__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6412__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6413__1_contigs__length_1510	1	1511	700884
scaff_group_017c	scat_0001	Scaffold_6414__1_contigs__length_1509	1	1510	700884
scaff_group_017c	scat_0001	Scaffold_6415__1_contigs__length_1509	1	1510	700884
scaff_group_017c	scat_0001	Scaffold_6416__1_contigs__length_1509	1	1510	700884
scaff_group_017c	scat_0001	Scaffold_6417__1_contigs__length_1509	1	1510	700884
scaff_group_017c	scat_0001	Scaffold_6418__1_contigs__length_1509	1	1510	700884
scaff_group_017c	scat_0001	Scaffold_6419__1_contigs__length_1508	1	1509	700884
scaff_group_017c	scat_0001	Scaffold_6420__1_contigs__length_1508	1	1509	700884
scaff_group_017c	scat_0001	Scaffold_6421__1_contigs__length_1508	1	1509	700884
scaff_group_017c	scat_0001	Scaffold_6422__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6423__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6424__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6425__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6426__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6427__1_contigs__length_1507	1	1508	700884
scaff_group_017c	scat_0001	Scaffold_6428__1_contigs__length_1506	1	1507	700884
scaff_group_017c	scat_0001	Scaffold_6429__1_contigs__length_1506	1	1507	700884
scaff_group_017c	scat_0001	Scaffold_6430__1_contigs__length_1506	1	1507	700884
scaff_group_017c	scat_0001	Scaffold_6431__1_contigs__length_1505	1	1506	700884
scaff_group_017c	scat_0001	Scaffold_6432__1_contigs__length_1505	1	1506	700884
scaff_group_017c	scat_0001	Scaffold_6433__1_contigs__length_1505	1	1506	700884
scaff_group_017c	scat_0001	Scaffold_6434__1_contigs__length_1505	1	1506	700884
scaff_group_017c	scat_0001	Scaffold_6435__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6436__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6437__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6438__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6439__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6440__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6441__1_contigs__length_1504	1	1505	700884
scaff_group_017c	scat_0001	Scaffold_6442__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6443__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6444__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6445__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6446__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6447__1_contigs__length_1503	1	1504	700884
scaff_group_017c	scat_0001	Scaffold_6448__1_contigs__length_1502	1	1503	700884
scaff_group_017c	scat_0001	Scaffold_6449__1_contigs__length_1502	1	1503	700884
scaff_group_017c	scat_0001	Scaffold_6450__1_contigs__length_1502	1	1503	700884
scaff_group_017c	scat_0001	Scaffold_6451__1_contigs__length_1502	1	1503	700884
scaff_group_017c	scat_0001	Scaffold_6452__1_contigs__length_1501	1	1502	700884
scaff_group_017c	scat_0001	Scaffold_6453__1_contigs__length_1501	1	1502	700884
scaff_group_017c	scat_0001	Scaffold_6454__1_contigs__length_1501	1	1502	700884
scaff_group_017c	scat_0001	Scaffold_6455__1_contigs__length_1501	1	1502	700884
scaff_group_017c	scat_0001	Scaffold_6456__1_contigs__length_1501	1	1502	700884
scaff_group_017c	scat_0001	Scaffold_6457__1_contigs__length_1500	1	1501	700884
scaff_group_017c	scat_0001	Scaffold_6458__1_contigs__length_1500	1	1501	700884
scaff_group_017c	scat_0001	Scaffold_6459__1_contigs__length_1500	1	1501	700884
scaff_group_017c	scat_0001	Scaffold_6460__1_contigs__length_1500	1	1501	700884
scaff_group_017c	scat_0001	Scaffold_6461__1_contigs__length_1499	1	1500	700884
scaff_group_017c	scat_0001	Scaffold_6462__1_contigs__length_1499	1	1500	700884
scaff_group_017c	scat_0001	Scaffold_6463__1_contigs__length_1498	1	1499	700884
scaff_group_017c	scat_0001	Scaffold_6464__1_contigs__length_1497	1	1498	700884
scaff_group_017c	scat_0001	Scaffold_6465__1_contigs__length_1497	1	1498	700884
scaff_group_017c	scat_0001	Scaffold_6466__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6467__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6468__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6469__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6470__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6471__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6472__1_contigs__length_1496	1	1497	700884
scaff_group_017c	scat_0001	Scaffold_6473__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6474__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6475__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6476__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6477__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6478__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6479__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6480__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6481__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6482__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6483__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6484__1_contigs__length_1495	1	1496	700884
scaff_group_017c	scat_0001	Scaffold_6485__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6486__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6487__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6488__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6489__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6490__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6491__1_contigs__length_1494	1	1495	700884
scaff_group_017c	scat_0001	Scaffold_6492__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6493__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6494__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6495__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6496__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6497__1_contigs__length_1493	1	1494	700884
scaff_group_017c	scat_0001	Scaffold_6498__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6499__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6500__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6501__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6502__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6503__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6504__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6505__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6506__1_contigs__length_1492	1	1493	700884
scaff_group_017c	scat_0001	Scaffold_6507__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6508__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6509__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6510__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6511__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6512__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6513__1_contigs__length_1491	1	1492	700884
scaff_group_017c	scat_0001	Scaffold_6514__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6515__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6516__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6517__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6518__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6519__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6520__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6521__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6522__1_contigs__length_1490	1	1491	700884
scaff_group_017c	scat_0001	Scaffold_6523__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6524__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6525__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6526__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6527__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6528__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6529__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6530__1_contigs__length_1489	1	1490	700884
scaff_group_017c	scat_0001	Scaffold_6531__1_contigs__length_1488	1	1489	700884
scaff_group_017c	scat_0001	Scaffold_6532__1_contigs__length_1488	1	1489	700884
scaff_group_017c	scat_0001	Scaffold_6533__1_contigs__length_1488	1	1489	700884
scaff_group_017c	scat_0001	Scaffold_6534__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6535__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6536__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6537__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6538__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6539__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6540__1_contigs__length_1487	1	1488	700884
scaff_group_017c	scat_0001	Scaffold_6541__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6542__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6543__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6544__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6545__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6546__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6547__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6548__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6549__1_contigs__length_1486	1	1487	700884
scaff_group_017c	scat_0001	Scaffold_6550__1_contigs__length_1485	1	1486	700884
scaff_group_017c	scat_0001	Scaffold_6551__1_contigs__length_1485	1	1486	700884
scaff_group_017c	scat_0001	Scaffold_6552__1_contigs__length_1485	1	1486	700884
scaff_group_017c	scat_0001	Scaffold_6553__1_contigs__length_1485	1	1486	700884
scaff_group_017c	scat_0001	Scaffold_6554__1_contigs__length_1485	1	1486	700884
scaff_group_017c	scat_0001	Scaffold_6555__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6556__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6557__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6558__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6559__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6560__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6561__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6562__1_contigs__length_1484	1	1485	700884
scaff_group_017c	scat_0001	Scaffold_6563__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6564__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6565__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6566__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6567__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6568__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6569__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6570__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6571__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6572__1_contigs__length_1483	1	1484	700884
scaff_group_017c	scat_0001	Scaffold_6573__1_contigs__length_1482	1	1483	700884
scaff_group_017c	scat_0001	Scaffold_6574__1_contigs__length_1482	1	1483	700884
scaff_group_017c	scat_0001	Scaffold_6575__1_contigs__length_1482	1	1483	700884
scaff_group_017c	scat_0001	Scaffold_6576__1_contigs__length_1481	1	1482	700884
scaff_group_017c	scat_0001	Scaffold_6577__1_contigs__length_1481	1	1482	700884
scaff_group_017c	scat_0001	Scaffold_6578__1_contigs__length_1481	1	1482	700884
scaff_group_017c	scat_0001	Scaffold_6579__1_contigs__length_1481	1	1482	700884
scaff_group_017c	scat_0001	Scaffold_6580__1_contigs__length_1481	1	1482	700884
scaff_group_017c	scat_0001	Scaffold_6581__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6582__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6583__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6584__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6585__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6586__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6587__1_contigs__length_1480	1	1481	700884
scaff_group_017c	scat_0001	Scaffold_6588__1_contigs__length_1479	1	1480	700884
scaff_group_017c	scat_0001	Scaffold_6589__1_contigs__length_1479	1	1480	700884
scaff_group_017c	scat_0001	Scaffold_6590__1_contigs__length_1479	1	1480	700884
scaff_group_017c	scat_0001	Scaffold_6591__1_contigs__length_1479	1	1480	700884
scaff_group_017c	scat_0001	Scaffold_6592__1_contigs__length_1479	1	1480	700884
scaff_group_017c	scat_0001	Scaffold_6593__1_contigs__length_1478	1	1479	700884
scaff_group_017c	scat_0001	Scaffold_6594__1_contigs__length_1478	1	1479	700884
scaff_group_017c	scat_0001	Scaffold_6595__1_contigs__length_1478	1	1479	700884
scaff_group_017c	scat_0001	Scaffold_6596__1_contigs__length_1478	1	1479	700884
scaff_group_017c	scat_0001	Scaffold_6597__1_contigs__length_1477	1	1478	700884
scaff_group_017c	scat_0001	Scaffold_6598__1_contigs__length_1477	1	1478	700884
scaff_group_017c	scat_0001	Scaffold_6599__1_contigs__length_1477	1	1478	700884
scaff_group_017c	scat_0001	Scaffold_6600__1_contigs__length_1477	1	1478	700884
scaff_group_017c	scat_0001	Scaffold_6601__1_contigs__length_1477	1	1478	700884
scaff_group_017c	scat_0001	Scaffold_6602__1_contigs__length_1476	1	1477	700884
scaff_group_017c	scat_0001	Scaffold_6603__1_contigs__length_1476	1	1477	700884
scaff_group_017c	scat_0001	Scaffold_6604__1_contigs__length_1476	1	1477	700884
scaff_group_017c	scat_0001	Scaffold_6605__1_contigs__length_1476	1	1477	700884
scaff_group_017c	scat_0001	Scaffold_6606__1_contigs__length_1476	1	1477	700884
