id	chrom	len	cumul
scaff_group_016b	Scaffold_4686__1_contigs__length_2032	2033	30709708
scaff_group_016b	Scaffold_4687__1_contigs__length_2032	2033	30711741
scaff_group_016b	Scaffold_4688__1_contigs__length_2032	2033	30713774
scaff_group_016b	Scaffold_4689__1_contigs__length_2031	2032	30715806
scaff_group_016b	Scaffold_4690__1_contigs__length_2031	2032	30717838
scaff_group_016b	Scaffold_4691__1_contigs__length_2031	2032	30719870
scaff_group_016b	Scaffold_4692__1_contigs__length_2031	2032	30721902
scaff_group_016b	Scaffold_4693__1_contigs__length_2030	2031	30723933
scaff_group_016b	Scaffold_4694__1_contigs__length_2030	2031	30725964
scaff_group_016b	Scaffold_4695__1_contigs__length_2029	2030	30727994
scaff_group_016b	Scaffold_4696__1_contigs__length_2029	2030	30730024
scaff_group_016b	Scaffold_4697__1_contigs__length_2028	2029	30732053
scaff_group_016b	Scaffold_4698__1_contigs__length_2028	2029	30734082
scaff_group_016b	Scaffold_4699__1_contigs__length_2028	2029	30736111
scaff_group_016b	Scaffold_4700__1_contigs__length_2027	2028	30738139
scaff_group_016b	Scaffold_4701__1_contigs__length_2027	2028	30740167
scaff_group_016b	Scaffold_4702__1_contigs__length_2027	2028	30742195
scaff_group_016b	Scaffold_4703__1_contigs__length_2027	2028	30744223
scaff_group_016b	Scaffold_4704__1_contigs__length_2027	2028	30746251
scaff_group_016b	Scaffold_4705__1_contigs__length_2026	2027	30748278
scaff_group_016b	Scaffold_4706__1_contigs__length_2026	2027	30750305
scaff_group_016b	Scaffold_4707__1_contigs__length_2026	2027	30752332
scaff_group_016b	Scaffold_4708__1_contigs__length_2025	2026	30754358
scaff_group_016b	Scaffold_4709__1_contigs__length_2025	2026	30756384
scaff_group_016b	Scaffold_4710__1_contigs__length_2024	2025	30758409
scaff_group_016b	Scaffold_4711__1_contigs__length_2024	2025	30760434
scaff_group_016b	Scaffold_4712__1_contigs__length_2024	2025	30762459
scaff_group_016b	Scaffold_4713__1_contigs__length_2024	2025	30764484
scaff_group_016b	Scaffold_4714__1_contigs__length_2024	2025	30766509
scaff_group_016b	Scaffold_4715__1_contigs__length_2024	2025	30768534
scaff_group_016b	Scaffold_4716__1_contigs__length_2024	2025	30770559
scaff_group_016b	Scaffold_4717__1_contigs__length_2024	2025	30772584
scaff_group_016b	Scaffold_4718__1_contigs__length_2022	2023	30774607
scaff_group_016b	Scaffold_4719__1_contigs__length_2022	2023	30776630
scaff_group_016b	Scaffold_4720__1_contigs__length_2022	2023	30778653
scaff_group_016b	Scaffold_4721__1_contigs__length_2022	2023	30780676
scaff_group_016b	Scaffold_4722__1_contigs__length_2021	2022	30782698
scaff_group_016b	Scaffold_4723__1_contigs__length_2021	2022	30784720
scaff_group_016b	Scaffold_4724__1_contigs__length_2020	2021	30786741
scaff_group_016b	Scaffold_4725__1_contigs__length_2020	2021	30788762
scaff_group_016b	Scaffold_4726__1_contigs__length_2019	2020	30790782
scaff_group_016b	Scaffold_4727__1_contigs__length_2018	2019	30792801
scaff_group_016b	Scaffold_4728__1_contigs__length_2018	2019	30794820
scaff_group_016b	Scaffold_4729__1_contigs__length_2017	2018	30796838
scaff_group_016b	Scaffold_4730__1_contigs__length_2017	2018	30798856
scaff_group_016b	Scaffold_4731__1_contigs__length_2017	2018	30800874
scaff_group_016b	Scaffold_4732__1_contigs__length_2017	2018	30802892
scaff_group_016b	Scaffold_4733__1_contigs__length_2017	2018	30804910
scaff_group_016b	Scaffold_4734__1_contigs__length_2016	2017	30806927
scaff_group_016b	Scaffold_4735__1_contigs__length_2014	2015	30808942
scaff_group_016b	Scaffold_4736__1_contigs__length_2014	2015	30810957
scaff_group_016b	Scaffold_4737__1_contigs__length_2014	2015	30812972
scaff_group_016b	Scaffold_4738__1_contigs__length_2014	2015	30814987
scaff_group_016b	Scaffold_4739__1_contigs__length_2014	2015	30817002
scaff_group_016b	Scaffold_4740__1_contigs__length_2014	2015	30819017
scaff_group_016b	Scaffold_4741__1_contigs__length_2014	2015	30821032
scaff_group_016b	Scaffold_4742__1_contigs__length_2014	2015	30823047
scaff_group_016b	Scaffold_4743__1_contigs__length_2013	2014	30825061
scaff_group_016b	Scaffold_4744__1_contigs__length_2012	2013	30827074
scaff_group_016b	Scaffold_4745__1_contigs__length_2012	2013	30829087
scaff_group_016b	Scaffold_4746__1_contigs__length_2011	2012	30831099
scaff_group_016b	Scaffold_4747__1_contigs__length_2011	2012	30833111
scaff_group_016b	Scaffold_4748__1_contigs__length_2010	2011	30835122
scaff_group_016b	Scaffold_4749__1_contigs__length_2010	2011	30837133
scaff_group_016b	Scaffold_4750__1_contigs__length_2010	2011	30839144
scaff_group_016b	Scaffold_4751__1_contigs__length_2009	2010	30841154
scaff_group_016b	Scaffold_4752__1_contigs__length_2009	2010	30843164
scaff_group_016b	Scaffold_4753__1_contigs__length_2008	2009	30845173
scaff_group_016b	Scaffold_4754__1_contigs__length_2008	2009	30847182
scaff_group_016b	Scaffold_4755__1_contigs__length_2007	2008	30849190
scaff_group_016b	Scaffold_4756__1_contigs__length_2007	2008	30851198
scaff_group_016b	Scaffold_4757__1_contigs__length_2006	2007	30853205
scaff_group_016b	Scaffold_4758__1_contigs__length_2006	2007	30855212
scaff_group_016b	Scaffold_4759__1_contigs__length_2005	2006	30857218
scaff_group_016b	Scaffold_4760__1_contigs__length_2005	2006	30859224
scaff_group_016b	Scaffold_4761__1_contigs__length_2005	2006	30861230
scaff_group_016b	Scaffold_4762__1_contigs__length_2003	2004	30863234
scaff_group_016b	Scaffold_4763__1_contigs__length_2003	2004	30865238
scaff_group_016b	Scaffold_4764__1_contigs__length_2003	2004	30867242
scaff_group_016b	Scaffold_4765__1_contigs__length_2003	2004	30869246
scaff_group_016b	Scaffold_4766__1_contigs__length_2003	2004	30871250
scaff_group_016b	Scaffold_4767__1_contigs__length_2001	2002	30873252
scaff_group_016b	Scaffold_4768__1_contigs__length_2000	2001	30875253
scaff_group_016b	Scaffold_4769__1_contigs__length_1999	2000	30877253
scaff_group_016b	Scaffold_4770__1_contigs__length_1999	2000	30879253
scaff_group_016b	Scaffold_4771__1_contigs__length_1999	2000	30881253
scaff_group_016b	Scaffold_4772__1_contigs__length_1999	2000	30883253
scaff_group_016b	Scaffold_4773__1_contigs__length_1999	2000	30885253
scaff_group_016b	Scaffold_4774__1_contigs__length_1999	2000	30887253
scaff_group_016b	Scaffold_4775__1_contigs__length_1998	1999	30889252
scaff_group_016b	Scaffold_4776__1_contigs__length_1998	1999	30891251
scaff_group_016b	Scaffold_4777__1_contigs__length_1997	1998	30893249
scaff_group_016b	Scaffold_4778__1_contigs__length_1997	1998	30895247
scaff_group_016b	Scaffold_4779__1_contigs__length_1997	1998	30897245
scaff_group_016b	Scaffold_4780__1_contigs__length_1996	1997	30899242
scaff_group_016b	Scaffold_4781__1_contigs__length_1996	1997	30901239
scaff_group_016b	Scaffold_4782__1_contigs__length_1995	1996	30903235
scaff_group_016b	Scaffold_4783__1_contigs__length_1995	1996	30905231
scaff_group_016b	Scaffold_4784__1_contigs__length_1994	1995	30907226
scaff_group_016b	Scaffold_4785__1_contigs__length_1994	1995	30909221
scaff_group_016b	Scaffold_4786__1_contigs__length_1994	1995	30911216
scaff_group_016b	Scaffold_4787__1_contigs__length_1993	1994	30913210
scaff_group_016b	Scaffold_4788__1_contigs__length_1993	1994	30915204
scaff_group_016b	Scaffold_4789__1_contigs__length_1992	1993	30917197
scaff_group_016b	Scaffold_4790__1_contigs__length_1992	1993	30919190
scaff_group_016b	Scaffold_4791__1_contigs__length_1991	1992	30921182
scaff_group_016b	Scaffold_4792__1_contigs__length_1990	1991	30923173
scaff_group_016b	Scaffold_4793__1_contigs__length_1988	1989	30925162
scaff_group_016b	Scaffold_4794__1_contigs__length_1988	1989	30927151
scaff_group_016b	Scaffold_4795__1_contigs__length_1987	1988	30929139
scaff_group_016b	Scaffold_4796__1_contigs__length_1987	1988	30931127
scaff_group_016b	Scaffold_4797__1_contigs__length_1987	1988	30933115
scaff_group_016b	Scaffold_4798__1_contigs__length_1987	1988	30935103
scaff_group_016b	Scaffold_4799__1_contigs__length_1987	1988	30937091
scaff_group_016b	Scaffold_4800__1_contigs__length_1986	1987	30939078
scaff_group_016b	Scaffold_4801__1_contigs__length_1986	1987	30941065
scaff_group_016b	Scaffold_4802__1_contigs__length_1985	1986	30943051
scaff_group_016b	Scaffold_4803__1_contigs__length_1985	1986	30945037
scaff_group_016b	Scaffold_4804__1_contigs__length_1985	1986	30947023
scaff_group_016b	Scaffold_4805__1_contigs__length_1984	1985	30949008
scaff_group_016b	Scaffold_4806__1_contigs__length_1984	1985	30950993
scaff_group_016b	Scaffold_4807__1_contigs__length_1984	1985	30952978
scaff_group_016b	Scaffold_4808__1_contigs__length_1984	1985	30954963
scaff_group_016b	Scaffold_4809__1_contigs__length_1984	1985	30956948
scaff_group_016b	Scaffold_4810__1_contigs__length_1983	1984	30958932
scaff_group_016b	Scaffold_4811__1_contigs__length_1983	1984	30960916
scaff_group_016b	Scaffold_4812__1_contigs__length_1983	1984	30962900
scaff_group_016b	Scaffold_4813__1_contigs__length_1983	1984	30964884
scaff_group_016b	Scaffold_4814__1_contigs__length_1982	1983	30966867
scaff_group_016b	Scaffold_4815__1_contigs__length_1982	1983	30968850
scaff_group_016b	Scaffold_4816__1_contigs__length_1982	1983	30970833
scaff_group_016b	Scaffold_4817__1_contigs__length_1982	1983	30972816
scaff_group_016b	Scaffold_4818__1_contigs__length_1981	1982	30974798
scaff_group_016b	Scaffold_4819__1_contigs__length_1981	1982	30976780
scaff_group_016b	Scaffold_4820__1_contigs__length_1981	1982	30978762
scaff_group_016b	Scaffold_4821__1_contigs__length_1980	1981	30980743
scaff_group_016b	Scaffold_4822__1_contigs__length_1980	1981	30982724
scaff_group_016b	Scaffold_4823__1_contigs__length_1980	1981	30984705
scaff_group_016b	Scaffold_4824__1_contigs__length_1980	1981	30986686
scaff_group_016b	Scaffold_4825__1_contigs__length_1980	1981	30988667
scaff_group_016b	Scaffold_4826__1_contigs__length_1980	1981	30990648
scaff_group_016b	Scaffold_4827__1_contigs__length_1979	1980	30992628
scaff_group_016b	Scaffold_4828__1_contigs__length_1979	1980	30994608
scaff_group_016b	Scaffold_4829__1_contigs__length_1978	1979	30996587
scaff_group_016b	Scaffold_4830__1_contigs__length_1977	1978	30998565
scaff_group_016b	Scaffold_4831__1_contigs__length_1976	1977	31000542
scaff_group_016b	Scaffold_4832__1_contigs__length_1975	1976	31002518
scaff_group_016b	Scaffold_4833__1_contigs__length_1975	1976	31004494
scaff_group_016b	Scaffold_4834__1_contigs__length_1975	1976	31006470
scaff_group_016b	Scaffold_4835__1_contigs__length_1975	1976	31008446
scaff_group_016b	Scaffold_4836__1_contigs__length_1974	1975	31010421
scaff_group_016b	Scaffold_4837__1_contigs__length_1974	1975	31012396
scaff_group_016b	Scaffold_4838__1_contigs__length_1973	1974	31014370
scaff_group_016b	Scaffold_4839__1_contigs__length_1973	1974	31016344
scaff_group_016b	Scaffold_4840__1_contigs__length_1972	1973	31018317
scaff_group_016b	Scaffold_4841__1_contigs__length_1972	1973	31020290
scaff_group_016b	Scaffold_4842__1_contigs__length_1972	1973	31022263
scaff_group_016b	Scaffold_4843__1_contigs__length_1971	1972	31024235
scaff_group_016b	Scaffold_4844__1_contigs__length_1971	1972	31026207
scaff_group_016b	Scaffold_4845__1_contigs__length_1969	1970	31028177
scaff_group_016b	Scaffold_4846__1_contigs__length_1969	1970	31030147
scaff_group_016b	Scaffold_4847__1_contigs__length_1969	1970	31032117
scaff_group_016b	Scaffold_4848__1_contigs__length_1969	1970	31034087
scaff_group_016b	Scaffold_4849__1_contigs__length_1969	1970	31036057
scaff_group_016b	Scaffold_4850__1_contigs__length_1969	1970	31038027
scaff_group_016b	Scaffold_4851__1_contigs__length_1968	1969	31039996
scaff_group_016b	Scaffold_4852__1_contigs__length_1968	1969	31041965
scaff_group_016b	Scaffold_4853__1_contigs__length_1967	1968	31043933
scaff_group_016b	Scaffold_4854__1_contigs__length_1967	1968	31045901
scaff_group_016b	Scaffold_4855__1_contigs__length_1967	1968	31047869
scaff_group_016b	Scaffold_4856__1_contigs__length_1967	1968	31049837
scaff_group_016b	Scaffold_4857__1_contigs__length_1966	1967	31051804
scaff_group_016b	Scaffold_4858__1_contigs__length_1966	1967	31053771
scaff_group_016b	Scaffold_4859__1_contigs__length_1965	1966	31055737
scaff_group_016b	Scaffold_4860__1_contigs__length_1965	1966	31057703
scaff_group_016b	Scaffold_4861__1_contigs__length_1965	1966	31059669
scaff_group_016b	Scaffold_4862__1_contigs__length_1963	1964	31061633
scaff_group_016b	Scaffold_4863__1_contigs__length_1963	1964	31063597
scaff_group_016b	Scaffold_4864__1_contigs__length_1963	1964	31065561
scaff_group_016b	Scaffold_4865__1_contigs__length_1963	1964	31067525
scaff_group_016b	Scaffold_4866__1_contigs__length_1963	1964	31069489
scaff_group_016b	Scaffold_4867__1_contigs__length_1962	1963	31071452
scaff_group_016b	Scaffold_4868__1_contigs__length_1962	1963	31073415
scaff_group_016b	Scaffold_4869__1_contigs__length_1962	1963	31075378
scaff_group_016b	Scaffold_4870__1_contigs__length_1961	1962	31077340
scaff_group_016b	Scaffold_4871__1_contigs__length_1961	1962	31079302
scaff_group_016b	Scaffold_4872__1_contigs__length_1960	1961	31081263
scaff_group_016b	Scaffold_4873__1_contigs__length_1960	1961	31083224
scaff_group_016b	Scaffold_4874__1_contigs__length_1960	1961	31085185
scaff_group_016b	Scaffold_4875__1_contigs__length_1960	1961	31087146
scaff_group_016b	Scaffold_4876__1_contigs__length_1960	1961	31089107
scaff_group_016b	Scaffold_4877__1_contigs__length_1960	1961	31091068
scaff_group_016b	Scaffold_4878__1_contigs__length_1959	1960	31093028
scaff_group_016b	Scaffold_4879__1_contigs__length_1958	1959	31094987
scaff_group_016b	Scaffold_4880__1_contigs__length_1958	1959	31096946
scaff_group_016b	Scaffold_4881__1_contigs__length_1958	1959	31098905
scaff_group_016b	Scaffold_4882__1_contigs__length_1957	1958	31100863
scaff_group_016b	Scaffold_4883__1_contigs__length_1957	1958	31102821
scaff_group_016b	Scaffold_4884__1_contigs__length_1955	1956	31104777
scaff_group_016b	Scaffold_4885__1_contigs__length_1955	1956	31106733
scaff_group_016b	Scaffold_4886__1_contigs__length_1955	1956	31108689
scaff_group_016b	Scaffold_4887__1_contigs__length_1955	1956	31110645
scaff_group_016b	Scaffold_4888__1_contigs__length_1954	1955	31112600
scaff_group_016b	Scaffold_4889__1_contigs__length_1954	1955	31114555
scaff_group_016b	Scaffold_4890__1_contigs__length_1954	1955	31116510
scaff_group_016b	Scaffold_4891__1_contigs__length_1953	1954	31118464
scaff_group_016b	Scaffold_4892__1_contigs__length_1952	1953	31120417
scaff_group_016b	Scaffold_4893__1_contigs__length_1952	1953	31122370
scaff_group_016b	Scaffold_4894__1_contigs__length_1951	1952	31124322
scaff_group_016b	Scaffold_4895__1_contigs__length_1951	1952	31126274
scaff_group_016b	Scaffold_4896__1_contigs__length_1950	1951	31128225
scaff_group_016b	Scaffold_4897__1_contigs__length_1950	1951	31130176
scaff_group_016b	Scaffold_4898__1_contigs__length_1950	1951	31132127
scaff_group_016b	Scaffold_4899__1_contigs__length_1950	1951	31134078
scaff_group_016b	Scaffold_4900__1_contigs__length_1949	1950	31136028
scaff_group_016b	Scaffold_4901__1_contigs__length_1948	1949	31137977
scaff_group_016b	Scaffold_4902__1_contigs__length_1947	1948	31139925
scaff_group_016b	Scaffold_4903__1_contigs__length_1946	1947	31141872
scaff_group_016b	Scaffold_4904__1_contigs__length_1946	1947	31143819
scaff_group_016b	Scaffold_4905__1_contigs__length_1945	1946	31145765
scaff_group_016b	Scaffold_4906__1_contigs__length_1945	1946	31147711
scaff_group_016b	Scaffold_4907__1_contigs__length_1944	1945	31149656
scaff_group_016b	Scaffold_4908__1_contigs__length_1943	1944	31151600
scaff_group_016b	Scaffold_4909__1_contigs__length_1943	1944	31153544
scaff_group_016b	Scaffold_4910__1_contigs__length_1943	1944	31155488
scaff_group_016b	Scaffold_4911__1_contigs__length_1943	1944	31157432
scaff_group_016b	Scaffold_4912__1_contigs__length_1943	1944	31159376
scaff_group_016b	Scaffold_4913__1_contigs__length_1942	1943	31161319
scaff_group_016b	Scaffold_4914__1_contigs__length_1942	1943	31163262
scaff_group_016b	Scaffold_4915__1_contigs__length_1941	1942	31165204
scaff_group_016b	Scaffold_4916__1_contigs__length_1941	1942	31167146
scaff_group_016b	Scaffold_4917__1_contigs__length_1940	1941	31169087
scaff_group_016b	Scaffold_4918__1_contigs__length_1940	1941	31171028
scaff_group_016b	Scaffold_4919__1_contigs__length_1940	1941	31172969
scaff_group_016b	Scaffold_4920__1_contigs__length_1939	1940	31174909
scaff_group_016b	Scaffold_4921__1_contigs__length_1939	1940	31176849
scaff_group_016b	Scaffold_4922__1_contigs__length_1938	1939	31178788
scaff_group_016b	Scaffold_4923__1_contigs__length_1937	1938	31180726
scaff_group_016b	Scaffold_4924__1_contigs__length_1936	1937	31182663
scaff_group_016b	Scaffold_4925__1_contigs__length_1936	1937	31184600
scaff_group_016b	Scaffold_4926__1_contigs__length_1935	1936	31186536
scaff_group_016b	Scaffold_4927__1_contigs__length_1934	1935	31188471
scaff_group_016b	Scaffold_4928__1_contigs__length_1933	1934	31190405
scaff_group_016b	Scaffold_4929__1_contigs__length_1933	1934	31192339
scaff_group_016b	Scaffold_4930__1_contigs__length_1933	1934	31194273
scaff_group_016b	Scaffold_4931__1_contigs__length_1933	1934	31196207
scaff_group_016b	Scaffold_4932__1_contigs__length_1932	1933	31198140
scaff_group_016b	Scaffold_4933__1_contigs__length_1930	1931	31200071
scaff_group_016b	Scaffold_4934__1_contigs__length_1930	1931	31202002
scaff_group_016b	Scaffold_4935__1_contigs__length_1930	1931	31203933
scaff_group_016b	Scaffold_4936__1_contigs__length_1930	1931	31205864
scaff_group_016b	Scaffold_4937__1_contigs__length_1929	1930	31207794
scaff_group_016b	Scaffold_4938__1_contigs__length_1929	1930	31209724
scaff_group_016b	Scaffold_4939__1_contigs__length_1927	1928	31211652
scaff_group_016b	Scaffold_4940__1_contigs__length_1927	1928	31213580
scaff_group_016b	Scaffold_4941__1_contigs__length_1927	1928	31215508
scaff_group_016b	Scaffold_4942__1_contigs__length_1927	1928	31217436
scaff_group_016b	Scaffold_4943__1_contigs__length_1927	1928	31219364
scaff_group_016b	Scaffold_4944__1_contigs__length_1926	1927	31221291
scaff_group_016b	Scaffold_4945__1_contigs__length_1926	1927	31223218
scaff_group_016b	Scaffold_4946__1_contigs__length_1925	1926	31225144
scaff_group_016b	Scaffold_4947__1_contigs__length_1924	1925	31227069
scaff_group_016b	Scaffold_4948__1_contigs__length_1924	1925	31228994
scaff_group_016b	Scaffold_4949__1_contigs__length_1924	1925	31230919
scaff_group_016b	Scaffold_4950__1_contigs__length_1924	1925	31232844
scaff_group_016b	Scaffold_4951__1_contigs__length_1923	1924	31234768
scaff_group_016b	Scaffold_4952__1_contigs__length_1922	1923	31236691
scaff_group_016b	Scaffold_4953__1_contigs__length_1922	1923	31238614
scaff_group_016b	Scaffold_4954__1_contigs__length_1922	1923	31240537
scaff_group_016b	Scaffold_4955__1_contigs__length_1921	1922	31242459
scaff_group_016b	Scaffold_4956__1_contigs__length_1921	1922	31244381
scaff_group_016b	Scaffold_4957__1_contigs__length_1920	1921	31246302
scaff_group_016b	Scaffold_4958__1_contigs__length_1920	1921	31248223
scaff_group_016b	Scaffold_4959__1_contigs__length_1920	1921	31250144
scaff_group_016b	Scaffold_4960__1_contigs__length_1919	1920	31252064
scaff_group_016b	Scaffold_4961__1_contigs__length_1919	1920	31253984
scaff_group_016b	Scaffold_4962__1_contigs__length_1919	1920	31255904
scaff_group_016b	Scaffold_4963__1_contigs__length_1918	1919	31257823
scaff_group_016b	Scaffold_4964__1_contigs__length_1918	1919	31259742
scaff_group_016b	Scaffold_4965__1_contigs__length_1918	1919	31261661
scaff_group_016b	Scaffold_4966__1_contigs__length_1917	1918	31263579
scaff_group_016b	Scaffold_4967__1_contigs__length_1917	1918	31265497
scaff_group_016b	Scaffold_4968__1_contigs__length_1917	1918	31267415
scaff_group_016b	Scaffold_4969__1_contigs__length_1916	1917	31269332
scaff_group_016b	Scaffold_4970__1_contigs__length_1915	1916	31271248
scaff_group_016b	Scaffold_4971__1_contigs__length_1915	1916	31273164
scaff_group_016b	Scaffold_4972__1_contigs__length_1914	1915	31275079
scaff_group_016b	Scaffold_4973__1_contigs__length_1914	1915	31276994
scaff_group_016b	Scaffold_4974__1_contigs__length_1912	1913	31278907
scaff_group_016b	Scaffold_4975__1_contigs__length_1911	1912	31280819
scaff_group_016b	Scaffold_4976__1_contigs__length_1911	1912	31282731
scaff_group_016b	Scaffold_4977__1_contigs__length_1911	1912	31284643
scaff_group_016b	Scaffold_4978__1_contigs__length_1910	1911	31286554
scaff_group_016b	Scaffold_4979__1_contigs__length_1910	1911	31288465
scaff_group_016b	Scaffold_4980__1_contigs__length_1910	1911	31290376
scaff_group_016c	Scaffold_4981__1_contigs__length_1909	1910	31292286
scaff_group_016c	Scaffold_4982__1_contigs__length_1909	1910	31294196
scaff_group_016c	Scaffold_4983__1_contigs__length_1909	1910	31296106
scaff_group_016c	Scaffold_4984__1_contigs__length_1909	1910	31298016
scaff_group_016c	Scaffold_4985__1_contigs__length_1909	1910	31299926
scaff_group_016c	Scaffold_4986__1_contigs__length_1908	1909	31301835
scaff_group_016c	Scaffold_4987__1_contigs__length_1908	1909	31303744
scaff_group_016c	Scaffold_4988__1_contigs__length_1908	1909	31305653
scaff_group_016c	Scaffold_4989__1_contigs__length_1906	1907	31307560
scaff_group_016c	Scaffold_4990__1_contigs__length_1905	1906	31309466
scaff_group_016c	Scaffold_4991__1_contigs__length_1905	1906	31311372
scaff_group_016c	Scaffold_4992__1_contigs__length_1904	1905	31313277
scaff_group_016c	Scaffold_4993__1_contigs__length_1904	1905	31315182
scaff_group_016c	Scaffold_4994__1_contigs__length_1904	1905	31317087
scaff_group_016c	Scaffold_4995__1_contigs__length_1903	1904	31318991
scaff_group_016c	Scaffold_4996__1_contigs__length_1903	1904	31320895
scaff_group_016c	Scaffold_4997__1_contigs__length_1903	1904	31322799
scaff_group_016c	Scaffold_4998__1_contigs__length_1903	1904	31324703
scaff_group_016c	Scaffold_4999__1_contigs__length_1903	1904	31326607
scaff_group_016c	Scaffold_5000__1_contigs__length_1902	1903	31328510
scaff_group_016c	Scaffold_5001__1_contigs__length_1902	1903	31330413
scaff_group_016c	Scaffold_5002__1_contigs__length_1901	1902	31332315
scaff_group_016c	Scaffold_5003__1_contigs__length_1901	1902	31334217
scaff_group_016c	Scaffold_5004__1_contigs__length_1901	1902	31336119
scaff_group_016c	Scaffold_5005__1_contigs__length_1900	1901	31338020
scaff_group_016c	Scaffold_5006__1_contigs__length_1900	1901	31339921
scaff_group_016c	Scaffold_5007__1_contigs__length_1900	1901	31341822
scaff_group_016c	Scaffold_5008__1_contigs__length_1899	1900	31343722
scaff_group_016c	Scaffold_5009__1_contigs__length_1899	1900	31345622
scaff_group_016c	Scaffold_5010__1_contigs__length_1898	1899	31347521
scaff_group_016c	Scaffold_5011__1_contigs__length_1898	1899	31349420
scaff_group_016c	Scaffold_5012__1_contigs__length_1898	1899	31351319
scaff_group_016c	Scaffold_5013__1_contigs__length_1898	1899	31353218
scaff_group_016c	Scaffold_5014__1_contigs__length_1898	1899	31355117
scaff_group_016c	Scaffold_5015__1_contigs__length_1898	1899	31357016
scaff_group_016c	Scaffold_5016__1_contigs__length_1897	1898	31358914
scaff_group_016c	Scaffold_5017__1_contigs__length_1897	1898	31360812
scaff_group_016c	Scaffold_5018__1_contigs__length_1896	1897	31362709
scaff_group_016c	Scaffold_5019__1_contigs__length_1896	1897	31364606
scaff_group_016c	Scaffold_5020__1_contigs__length_1894	1895	31366501
scaff_group_016c	Scaffold_5021__1_contigs__length_1894	1895	31368396
scaff_group_016c	Scaffold_5022__1_contigs__length_1894	1895	31370291
scaff_group_016c	Scaffold_5023__1_contigs__length_1894	1895	31372186
scaff_group_016c	Scaffold_5024__1_contigs__length_1893	1894	31374080
scaff_group_016c	Scaffold_5025__1_contigs__length_1893	1894	31375974
scaff_group_016c	Scaffold_5026__1_contigs__length_1892	1893	31377867
scaff_group_016c	Scaffold_5027__1_contigs__length_1891	1892	31379759
scaff_group_016c	Scaffold_5028__1_contigs__length_1891	1892	31381651
scaff_group_016c	Scaffold_5029__1_contigs__length_1891	1892	31383543
scaff_group_016c	Scaffold_5030__1_contigs__length_1891	1892	31385435
scaff_group_016c	Scaffold_5031__1_contigs__length_1890	1891	31387326
scaff_group_016c	Scaffold_5032__1_contigs__length_1889	1890	31389216
scaff_group_016c	Scaffold_5033__1_contigs__length_1889	1890	31391106
scaff_group_016c	Scaffold_5034__1_contigs__length_1889	1890	31392996
scaff_group_016c	Scaffold_5035__1_contigs__length_1888	1889	31394885
scaff_group_016c	Scaffold_5036__1_contigs__length_1888	1889	31396774
scaff_group_016c	Scaffold_5037__1_contigs__length_1888	1889	31398663
scaff_group_016c	Scaffold_5038__1_contigs__length_1888	1889	31400552
scaff_group_016c	Scaffold_5039__1_contigs__length_1887	1888	31402440
scaff_group_016c	Scaffold_5040__1_contigs__length_1887	1888	31404328
scaff_group_016c	Scaffold_5041__1_contigs__length_1887	1888	31406216
scaff_group_016c	Scaffold_5042__1_contigs__length_1887	1888	31408104
scaff_group_016c	Scaffold_5043__1_contigs__length_1887	1888	31409992
scaff_group_016c	Scaffold_5044__1_contigs__length_1886	1887	31411879
scaff_group_016c	Scaffold_5045__1_contigs__length_1886	1887	31413766
scaff_group_016c	Scaffold_5046__1_contigs__length_1885	1886	31415652
scaff_group_016c	Scaffold_5047__1_contigs__length_1884	1885	31417537
scaff_group_016c	Scaffold_5048__1_contigs__length_1884	1885	31419422
scaff_group_016c	Scaffold_5049__1_contigs__length_1884	1885	31421307
scaff_group_016c	Scaffold_5050__1_contigs__length_1883	1884	31423191
scaff_group_016c	Scaffold_5051__1_contigs__length_1883	1884	31425075
scaff_group_016c	Scaffold_5052__1_contigs__length_1882	1883	31426958
scaff_group_016c	Scaffold_5053__1_contigs__length_1882	1883	31428841
scaff_group_016c	Scaffold_5054__1_contigs__length_1882	1883	31430724
scaff_group_016c	Scaffold_5055__1_contigs__length_1882	1883	31432607
scaff_group_016c	Scaffold_5056__1_contigs__length_1881	1882	31434489
scaff_group_016c	Scaffold_5057__1_contigs__length_1881	1882	31436371
scaff_group_016c	Scaffold_5058__1_contigs__length_1881	1882	31438253
scaff_group_016c	Scaffold_5059__1_contigs__length_1879	1880	31440133
scaff_group_016c	Scaffold_5060__1_contigs__length_1879	1880	31442013
scaff_group_016c	Scaffold_5061__1_contigs__length_1879	1880	31443893
scaff_group_016c	Scaffold_5062__1_contigs__length_1878	1879	31445772
scaff_group_016c	Scaffold_5063__1_contigs__length_1878	1879	31447651
scaff_group_016c	Scaffold_5064__1_contigs__length_1877	1878	31449529
scaff_group_016c	Scaffold_5065__1_contigs__length_1877	1878	31451407
scaff_group_016c	Scaffold_5066__1_contigs__length_1877	1878	31453285
scaff_group_016c	Scaffold_5067__1_contigs__length_1877	1878	31455163
scaff_group_016c	Scaffold_5068__1_contigs__length_1877	1878	31457041
scaff_group_016c	Scaffold_5069__1_contigs__length_1877	1878	31458919
scaff_group_016c	Scaffold_5070__1_contigs__length_1876	1877	31460796
scaff_group_016c	Scaffold_5071__1_contigs__length_1876	1877	31462673
scaff_group_016c	Scaffold_5072__1_contigs__length_1876	1877	31464550
scaff_group_016c	Scaffold_5073__1_contigs__length_1876	1877	31466427
